Date,Close,High,Low,Open,Volume
2020-09-13,8719.9296875,8927.8046875,8631.1845703125,8822.4521484375,30835403688
2020-09-14,8999.8876953125,9090.8447265625,8672.970703125,8724.134765625,29873897214
2020-09-15,9114.8076171875,9204.6396484375,8967.02734375,8997.2900390625,27444544334
2020-09-16,9298.400390625,9379.5166015625,9045.48828125,9115.4921875,26069624864
2020-09-17,9239.6884765625,9372.1611328125,9132.951171875,9297.0,32195740623
2020-09-18,9243.46875,9305.064453125,9133.5810546875,9242.076171875,22247581787
2020-09-19,9370.4619140625,9404.033203125,9214.4384765625,9234.3193359375,19227010932
2020-09-20,9233.060546875,9371.7490234375,9134.080078125,9371.7490234375,20849016226
2020-09-21,8892.470703125,9257.6025390625,8844.9990234375,9230.236328125,24551007302
2020-09-22,9001.3203125,9027.47265625,8853.2470703125,8890.2314453125,20176313835
2020-09-23,8789.7626953125,9002.982421875,8744.9033203125,8998.78515625,20407270103
2020-09-24,9217.3955078125,9228.46875,8771.1494140625,8791.9931640625,40385291012
2020-09-25,9193.3310546875,9237.6708984375,9106.212890625,9218.2890625,33830934790
2020-09-26,9242.7626953125,9261.9130859375,9171.0244140625,9195.7880859375,40280709152
2020-09-27,9261.5166015625,9286.017578125,9132.88671875,9239.46875,46195523573
2020-09-28,9171.6171875,9380.09765625,9166.193359375,9262.671875,40903141699
2020-09-29,9235.9248046875,9246.205078125,9074.4248046875,9171.6162109375,39672270725
2020-09-30,9199.6455078125,9233.0439453125,9117.703125,9235.26953125,37679869394
2020-10-01,9042.5166015625,9313.1513671875,8916.8662109375,9208.8271484375,34079898801
2020-10-02,9026.1396484375,9097.87109375,8894.0712890625,9042.8310546875,41530458476
2020-10-03,9003.3984375,9045.740234375,8970.796875,9025.3935546875,38115621388
2020-10-04,9103.8857421875,9122.2958984375,8990.650390625,9004.34765625,60796006231
2020-10-05,9155.234375,9155.376953125,9068.7939453125,9109.8125,40322799794
2020-10-06,9034.869140625,9157.857421875,8972.2158203125,9157.7509765625,36315047412
2020-10-07,9067.8232421875,9076.765625,9007.7587890625,9033.9736328125,32126704711
2020-10-08,9276.5751953125,9312.3486328125,8979.1865234375,9068.1650390625,53807381556
2020-10-09,9353.4384765625,9395.48046875,9212.5009765625,9286.966796875,19273439266
2020-10-10,9548.2265625,9671.505859375,9345.8564453125,9348.9462890625,19337565645
2020-10-11,9634.763671875,9660.181640625,9541.6904296875,9547.990234375,16900028171
2020-10-12,9781.9501953125,9902.9638671875,9523.671875,9641.91796875,22148561596
2020-10-13,9730.6728515625,9784.25390625,9639.1845703125,9776.326171875,20644793452
2020-10-14,9731.630859375,9808.7392578125,9625.677734375,9733.3544921875,20522814473
2020-10-15,9819.4658203125,9885.982421875,9654.080078125,9729.158203125,20917288325
2020-10-16,9663.431640625,9856.470703125,9583.9814453125,9825.853515625,21879882839
2020-10-17,9695.35546875,9719.392578125,9633.25,9663.431640625,16329869109
2020-10-18,9800.71484375,9800.71484375,9686.3720703125,9693.5458984375,15604278573
2020-10-19,9977.5615234375,10009.7724609375,9745.41796875,9810.681640625,20275212031
2020-10-20,10073.85546875,10141.0703125,9923.708984375,9980.9072265625,26135679089
2020-10-21,10820.0517578125,11117.0546875,10060.009765625,10071.1015625,36631380852
2020-10-22,10973.1630859375,11132.6689453125,10736.3427734375,10801.443359375,29392142845
2020-10-23,10901.197265625,10989.4541015625,10769.7763671875,10977.951171875,24425701103
2020-10-24,11050.0048828125,11081.19921875,10862.59375,10901.2265625,20689002227
2020-10-25,10998.767578125,11236.4091796875,10883.0908203125,11050.005859375,20600295208
2020-10-26,11072.263671875,11197.1318359375,10850.927734375,10998.7900390625,24948286976
2020-10-27,11589.126953125,11680.9814453125,11059.91796875,11072.2587890625,28645479084
2020-10-28,11295.6689453125,11747.3173828125,11027.5107421875,11589.1240234375,30527966335
2020-10-29,11506.9267578125,11680.3896484375,11082.62109375,11295.6806640625,48380804004
2020-10-30,11602.5966796875,11721.341796875,11254.017578125,11506.91796875,26193042074
2020-10-31,11801.3271484375,12013.033203125,11524.3291015625,11602.60546875,25952880449
2020-11-01,11799.9990234375,11870.724609375,11670.634765625,11801.3271484375,21005546036
2020-11-02,11640.8193359375,11864.2216796875,11373.8212890625,11799.931640625,26434834249
2020-11-03,11860.7275390625,11894.548828125,11439.025390625,11640.7861328125,25395821174
2020-11-04,12045.607421875,12135.4892578125,11646.1513671875,11860.8857421875,29928308319
2020-11-05,13184.150390625,13285.18359375,12017.630859375,12045.6298828125,34573885747
2020-11-06,13109.1025390625,13478.1162109375,12818.1513671875,13184.0498046875,33550195535
2020-11-07,12492.2607421875,13253.0107421875,12146.5146484375,13109.1025390625,29496299788
2020-11-08,13016.1025390625,13168.9853515625,12416.7666015625,12492.2607421875,22393766713
2020-11-09,12967.1220703125,13296.1044921875,12587.0595703125,13016.1259765625,28881204700
2020-11-10,12938.1982421875,13050.80078125,12797.6220703125,12967.1513671875,21639901436
2020-11-11,13329.259765625,13515.27734375,12935.4833984375,12938.2041015625,25274513391
2020-11-12,13789.07421875,13812.294921875,13192.2060546875,13329.2255859375,28953189833
2020-11-13,13786.818359375,13946.9951171875,13527.681640625,13789.15625,26698221339
2020-11-14,13575.8740234375,13786.818359375,13306.3984375,13786.818359375,23219132003
2020-11-15,13469.7392578125,13622.787109375,13339.9609375,13575.875,19968642321
2020-11-16,14095.125,14190.8564453125,13412.8125,13469.73046875,26583558821
2020-11-17,14873.701171875,14987.1787109375,13968.5,14069.474609375,32879731316
2020-11-18,15030.3017578125,15496.166015625,14623.43359375,14873.51953125,41420945978
2020-11-19,15015.7802734375,15315.51171875,14693.525390625,15030.1806640625,31170043042
2020-11-20,15705.1796875,15827.93359375,14960.7900390625,15015.7744140625,31199715895
2020-11-21,15723.02734375,15971.31640625,15556.138671875,15705.1806640625,33441344562
2020-11-22,15481.650390625,15762.4443359375,14904.205078125,15723.02734375,34789828992
2020-11-23,15506.9580078125,15743.4765625,15161.2607421875,15481.6630859375,36091279091
2020-11-24,16059.728515625,16289.38671875,15296.525390625,15507.7119140625,43259912042
2020-11-25,15719.4150390625,16295.0625,15591.4404296875,16057.1611328125,36680376885
2020-11-26,14399.09765625,15819.380859375,13723.83203125,15717.501953125,51546757189
2020-11-27,14301.1015625,14641.57421875,13834.203125,14401.859375,32505648625
2020-11-28,14809.2431640625,14923.357421875,14134.904296875,14304.8896484375,27249840706
2020-11-29,15184.5966796875,15285.8994140625,14676.9287109375,14811.0986328125,26007813836
2020-11-30,16440.384765625,16459.787109375,15185.2978515625,15185.2978515625,39981718474
2020-12-01,15576.6298828125,16590.44140625,15309.7421875,16447.033203125,41117118481
2020-12-02,15850.0400390625,16020.1796875,15189.1767578125,15575.58984375,30862646683
2020-12-03,16010.77734375,16097.2431640625,15613.412109375,15854.0302734375,26290497372
2020-12-04,15428.22265625,16057.57421875,15422.8466796875,16012.068359375,27946379895
2020-12-05,15799.8466796875,15804.9755859375,15334.5859375,15427.083984375,22471620121
2020-12-06,15961.17578125,15990.453125,15588.400390625,15799.8046875,20869261997
2020-12-07,15847.10546875,16014.427734375,15618.173828125,15959.5322265625,22209129479
2020-12-08,15129.400390625,15910.9521484375,15088.91015625,15847.021484375,26171143440
2020-12-09,15361.17578125,15423.576171875,14784.541015625,15129.185546875,28497349693
2020-12-10,15040.947265625,15360.666015625,14796.40625,15360.666015625,21037680214
2020-12-11,14910.423828125,15040.599609375,14539.3740234375,15040.072265625,23051991178
2020-12-12,15525.3330078125,15621.0224609375,14899.8037109375,14904.1630859375,17960127102
2020-12-13,15776.826171875,16002.4619140625,15468.095703125,15527.900390625,20975843592
2020-12-14,15842.5478515625,15894.603515625,15687.1396484375,15778.5654296875,18499089133
2020-12-15,15975.224609375,16064.1416015625,15704.236328125,15842.775390625,22001725458
2020-12-16,17473.498046875,17598.408203125,15883.248046875,15976.658203125,36412902508
2020-12-17,18598.7265625,19279.2421875,17411.83984375,17471.654296875,58212751049
2020-12-18,18877.66015625,18956.98046875,18302.796875,18600.060546875,32951434485
2020-12-19,19473.654296875,19649.890625,18622.453125,18873.50390625,31399179663
2020-12-20,19224.947265625,19807.859375,18884.52734375,19467.072265625,30989654705
2020-12-21,18637.57421875,19740.685546875,18191.22265625,19222.62109375,37476661160
2020-12-22,19514.736328125,19520.376953125,18375.623046875,18630.18359375,36244238107
2020-12-23,19059.505859375,19748.2265625,18707.3359375,19513.87109375,41943381847
2020-12-24,19481.56640625,19509.431640625,18649.06640625,19058.5703125,33717526503
2020-12-25,20230.060546875,20267.224609375,19244.271484375,19479.611328125,34504498273
2020-12-26,21683.658203125,21914.162109375,20113.509765625,20240.087890625,39642437312
2020-12-27,21527.59765625,23029.9453125,21265.796875,21685.57421875,54473825899
2020-12-28,22161.6015625,22421.384765625,21485.546875,21534.583984375,40139698737
2020-12-29,22330.29296875,22340.064453125,21230.6875,22159.1484375,36941222301
2020-12-30,23450.607421875,23524.705078125,22328.376953125,22328.376953125,41701870950
2020-12-31,23741.736328125,23781.845703125,22979.40625,23451.11328125,38275110384
2021-01-01,24165.556640625,24316.916015625,23649.9609375,23735.423828125,33508045052
2021-01-02,26474.892578125,27321.90625,23972.966796875,24167.451171875,55925382232
2021-01-03,26760.720703125,28519.630859375,26413.12890625,26476.65625,64216240796
2021-01-04,26094.005859375,27294.240234375,23363.98046875,26784.33203125,66241895056
2021-01-05,27639.482421875,28009.3671875,24633.16796875,26098.189453125,54923202611
2021-01-06,29844.859375,29889.705078125,27254.71875,27656.708984375,61019450973
2021-01-07,32089.447265625,32748.24609375,29653.54296875,29852.56640625,69085552572
2021-01-08,33372.28125,34261.71875,30048.318359375,32098.1875,72071598504
2021-01-09,32928.05859375,33894.76953125,31886.201171875,33364.9453125,50702797264
2021-01-10,31472.685546875,33881.55078125,29440.859375,32927.7890625,65626762864
2021-01-11,29247.208984375,31464.5546875,25108.53125,31464.5546875,101409092304
2021-01-12,27786.228515625,30067.740234375,26899.251953125,29205.849609375,61246642389
2021-01-13,30682.9296875,30918.484375,26690.4921875,27779.806640625,57033976442
2021-01-14,32250.857421875,32956.8984375,30354.29296875,30690.12109375,52355450869
2021-01-15,30485.841796875,32558.05078125,28660.1875,32225.658203125,56095675651
2021-01-16,29950.03515625,31345.98046875,29509.46484375,30482.765625,47772009926
2021-01-17,29661.734375,30384.21875,28204.25390625,29938.041015625,43392810402
2021-01-18,30328.93359375,30927.671875,28899.033203125,29662.529296875,40994649866
2021-01-19,29713.658203125,31129.619140625,29713.658203125,30339.0,47156737845
2021-01-20,29342.677734375,29955.806640625,27749.525390625,29697.43359375,55168197409
2021-01-21,25338.5078125,29349.662109375,24863.666015625,29344.037109375,62178072138
2021-01-22,27116.1484375,27783.740234375,23802.712890625,25331.873046875,63430252390
2021-01-23,26340.009765625,27402.33984375,25868.134765625,27099.712890625,39718049871
2021-01-24,26538.091796875,27059.845703125,25550.689453125,26337.326171875,39979537424
2021-01-25,26654.59765625,28648.330078125,26428.9453125,26535.1484375,49326841880
2021-01-26,26775.673828125,26962.826171875,25522.39453125,26648.19140625,49535981991
2021-01-27,25144.740234375,26770.888671875,24326.740234375,26770.888671875,51703736731
2021-01-28,27609.595703125,27928.43359375,24827.541015625,25151.7578125,63126808142
2021-01-29,28272.55078125,31619.60546875,26499.837890625,28312.97265625,97130862506
2021-01-30,28234.41796875,28700.072265625,27139.189453125,28255.701171875,53669896754
2021-01-31,27316.099609375,28249.916015625,26587.171875,28235.537109375,43517327759
2021-02-01,27790.58203125,28640.814453125,26701.185546875,27316.28125,50879442007
2021-02-02,29501.521484375,29868.8984375,27758.376953125,27787.287109375,52413239715
2021-02-03,31119.447265625,31129.619140625,29442.216796875,29501.96484375,50797207476
2021-02-04,30859.5546875,32148.943359375,30341.818359375,31121.94921875,57528804826
2021-02-05,31658.248046875,31829.6796875,30629.38671875,30864.13671875,48634051191
2021-02-06,32588.47265625,33900.22265625,31653.3359375,31653.3359375,59196399696
2021-02-07,32288.650390625,32883.78515625,31078.09765625,32575.341796875,54363501629
2021-02-08,38329.66796875,38335.86328125,31629.58203125,32274.861328125,84188369335
2021-02-09,38362.296875,39742.1875,37317.62109375,38320.1484375,75773512740
2021-02-10,37065.046875,38880.1015625,36177.203125,38352.93359375,72038065748
2021-02-11,39494.44140625,39940.24609375,36473.28515625,37048.98046875,67093600562
2021-02-12,39194.921875,40177.79296875,38387.74609375,39467.81640625,63163420949
2021-02-13,38864.359375,39641.7421875,38275.90625,39183.66015625,57960068600
2021-02-14,40194.0546875,40829.73046875,38871.77734375,38871.77734375,58783505751
2021-02-15,39518.80859375,40319.0234375,38210.52734375,40176.9296875,63525021825
2021-02-16,40700.7421875,41385.671875,38881.4140625,39518.31640625,63739498591
2021-02-17,43293.16796875,43628.3125,40604.15234375,40706.8671875,67095762025
2021-02-18,42739.44921875,43561.95703125,42287.22265625,43286.49609375,43049516673
2021-02-19,46119.0,46308.125,42149.52734375,42736.29296875,52396611048
2021-02-20,46293.4375,47453.4296875,45077.9453125,46118.33984375,56233769904
2021-02-21,47456.125,48134.50390625,45941.1484375,46267.89453125,42802585284
2021-02-22,44563.2421875,47461.765625,40337.86328125,47450.18359375,75675282178
2021-02-23,40181.33203125,44561.27734375,37269.80859375,44561.27734375,87319805134
2021-02-24,40844.4140625,42211.421875,38837.5859375,40190.10546875,52340584486
2021-02-25,38735.1640625,42492.48828125,38735.1640625,40847.4921875,44832195559
2021-02-26,38385.91015625,40021.40625,36636.48046875,38806.40234375,290727102068
2021-02-27,38260.48046875,39970.88671875,37498.8671875,38390.0625,38030607901
2021-02-28,37332.50390625,38697.8359375,35819.453125,38265.08984375,44202316989
2021-03-01,41192.19140625,41319.6875,37313.16015625,37350.4765625,44727892898
2021-03-02,40032.6953125,41606.484375,39066.09375,41176.3125,39330914776
2021-03-03,41952.8046875,43555.671875,39945.79296875,40063.16796875,44179660436
2021-03-04,40578.53515625,42899.51171875,39813.21875,41939.57421875,43739383062
2021-03-05,41076.52734375,41470.57421875,38919.17578125,40550.01171875,40823509587
2021-03-06,41047.3203125,41244.39453125,39658.5625,41052.95703125,28837937827
2021-03-07,42935.9921875,43084.96875,41052.60546875,41052.60546875,36170069489
2021-03-08,44086.50390625,44139.578125,41620.0859375,42908.6796875,41007335943
2021-03-09,46082.24609375,46082.24609375,43888.0,44108.8203125,42794119992
2021-03-10,46969.328125,48033.20703125,44874.66015625,46082.15625,48048644343
2021-03-11,48247.39453125,48472.578125,45614.7734375,46931.28125,47385377215
2021-03-12,47962.9375,48397.078125,46400.92578125,48260.828125,46589149629
2021-03-13,51235.53515625,51604.2890625,47031.5625,47972.375,50755954934
2021-03-14,49624.296875,51532.38671875,49624.296875,51217.171875,36736633354
2021-03-15,46876.453125,50651.13671875,46427.171875,49595.1015625,55690582652
2021-03-16,47727.08203125,47739.87109375,44903.375,46820.76953125,50201362534
2021-03-17,49129.87890625,49206.125,45834.09375,47744.6640625,50287731657
2021-03-18,48546.06640625,50395.453125,45520.59765625,49148.39453125,46773269733
2021-03-19,48839.94140625,49977.86328125,47535.9609375,48538.94921875,41069651510
2021-03-20,48812.30859375,50250.08984375,48728.3125,48827.89453125,42156042545
2021-03-21,48405.2109375,49192.55078125,46872.5,48809.1875,43709708070
2021-03-22,45699.40625,49095.9296875,45497.9296875,48400.55859375,47369105335
2021-03-23,46230.26953125,47231.1640625,44838.546875,45684.75390625,47662707362
2021-03-24,44675.62890625,48454.453125,44467.140625,46206.234375,59738118759
2021-03-25,43907.328125,45187.79296875,43093.26171875,44635.40625,57745645064
2021-03-26,46749.44140625,46749.44140625,43801.76953125,43889.3671875,48033869056
2021-03-27,47458.4296875,47962.6640625,45991.09765625,46749.65625,40076024963
2021-03-28,47471.80078125,47875.453125,46699.6953125,47459.640625,40460013386
2021-03-29,49071.7890625,49509.453125,46820.02734375,47469.38671875,48965901937
2021-03-30,50257.0859375,50642.140625,48656.43359375,49071.73046875,46415513387
2021-03-31,50240.55859375,51103.47265625,49192.60546875,50267.8203125,55870132689
2021-04-01,50172.63671875,50761.31640625,49843.74609375,50247.15234375,52357428406
2021-04-02,50497.2734375,51184.921875,50011.3359375,50175.2421875,49939060095
2021-04-03,48985.828125,51117.23046875,48985.828125,50508.40625,50718462577
2021-04-04,49933.19921875,50099.72265625,48610.75390625,48986.63671875,43127215841
